rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
56,Seoul National University,70.0,73.8,73.8,68.5,98.2,36.9,26871,0.15,0.11,2022,0.0246,0.7127,0.7169,0.7381,0.6818,0.982,0.3208,0.0147,0.0162,0.1111,Stable
61,Kyoto University,69.6,78.5,78.9,58.3,80.8,38.2,22299,0.09,0.11,2022,0.0269,0.7084,0.7683,0.7897,0.5788,0.808,0.3348,0.0122,0.0092,0.1111,Stable
62,Boston University,69.5,57.3,60.2,93.8,46.5,65.5,27785,0.11,0.29,2022,0.0273,0.7073,0.5366,0.6006,0.9374,0.465,0.6286,0.0152,0.0116,0.2929,Stable
63,University of Southern California,69.3,62.1,58.8,90.3,41.2,65.5,42502,0.13,0.24,2022,0.0278,0.7051,0.5891,0.5865,0.902,0.412,0.6286,0.0233,0.0139,0.2424,Stable
64,Brown University,69.1,62.2,56.6,92.9,37.4,61.9,9851,0.11,0.2,2022,0.0282,0.7029,0.5902,0.5642,0.9283,0.374,0.5899,0.0054,0.0116,0.202,Stable
69,Utrecht University,67.6,46.6,63.1,90.1,77.0,76.3,33569,0.18,0.11,2022,0.0305,0.6866,0.4197,0.6299,0.9,0.77,0.7449,0.0184,0.0197,0.1111,Stable
71,Leiden University,67.1,44.8,65.1,86.8,71.8,84.1,31556,0.19,0.19,2022,0.0313,0.6812,0.4,0.6502,0.8667,0.718,0.8288,0.0173,0.0208,0.1919,Stable
72,Erasmus University Rotterdam,67.0,40.2,57.8,97.0,76.5,88.5,28933,0.29,0.22,2022,0.0318,0.6801,0.3497,0.5763,0.9697,0.765,0.8762,0.0159,0.0324,0.2222,Stable
74,Humboldt University of Berlin,66.3,59.9,66.7,73.5,41.6,70.1,33868,0.54,0.18,2022,0.0327,0.6725,0.565,0.6663,0.7323,0.416,0.6781,0.0186,0.0613,0.1818,Stable
75,Delft University of Technology,65.8,57.1,71.1,59.4,97.7,93.6,20133,0.17,0.31,2022,0.0331,0.667,0.5344,0.7108,0.5899,0.977,0.9311,0.011,0.0185,0.3131,Stable
77,University of Zurich,65.8,52.2,49.6,89.4,61.9,92.5,23714,0.15,0.22,2022,0.034,0.667,0.4809,0.4934,0.8929,0.619,0.9193,0.013,0.0162,0.2222,Stable
81,McMaster University,65.2,44.3,50.6,93.1,98.3,85.1,26112,0.3,0.2,2022,0.0358,0.6605,0.3945,0.5035,0.9303,0.983,0.8396,0.0143,0.0335,0.202,Stable
82,Emory University,65.1,55.1,44.9,98.1,48.2,59.7,13179,0.04,0.2,2022,0.0363,0.6594,0.5126,0.4459,0.9808,0.482,0.5662,0.0072,0.0035,0.202,Stable
83,Free University of Berlin,64.8,55.4,65.2,72.9,41.9,75.7,27018,0.43,0.23,2022,0.0367,0.6561,0.5158,0.6512,0.7263,0.419,0.7384,0.0148,0.0486,0.2323,Stable
88,University of Montreal,63.6,50.4,52.9,81.7,69.5,85.7,36524,0.2,0.23,2022,0.039,0.6431,0.4612,0.5268,0.8152,0.695,0.8461,0.02,0.022,0.2323,Stable
94,University of Maryland-College Park,63.0,49.3,56.8,89.8,39.3,42.9,34017,0.17,0.11,2022,0.0416,0.6366,0.4492,0.5662,0.897,0.393,0.3854,0.0186,0.0185,0.1111,Stable
95,Michigan State University,63.0,58.1,56.1,77.2,37.7,62.0,45689,0.16,0.14,2022,0.0421,0.6366,0.5454,0.5592,0.7697,0.377,0.591,0.025,0.0173,0.1414,Stable
97,Ghent University,62.7,48.9,58.4,79.2,83.3,62.4,38984,0.36,0.11,2022,0.043,0.6333,0.4448,0.5824,0.7899,0.833,0.5953,0.0214,0.0405,0.1111,Stable
98,University of California-Irvine,62.4,42.5,49.0,93.8,52.0,73.2,35944,0.17,0.28,2022,0.0434,0.63,0.3749,0.4874,0.9374,0.52,0.7115,0.0197,0.0185,0.2828,Stable
99,Dartmouth College,62.3,60.1,40.2,93.6,38.9,41.7,6378,0.08,0.15,2022,0.0439,0.6289,0.5672,0.3984,0.9354,0.389,0.3724,0.0035,0.0081,0.1515,Stable
100,Korea Advanced Institute of Science and Technology (KAIST),62.3,64.1,66.5,59.3,100.0,38.0,9504,0.1,0.1,2022,0.0443,0.6289,0.6109,0.6643,0.5889,1.0,0.3326,0.0052,0.0104,0.101,Stable
102,University of Helsinki,62.2,44.3,56.9,88.5,37.8,57.3,22628,0.16,0.06,2022,0.0452,0.6279,0.3945,0.5672,0.8838,0.378,0.5404,0.0124,0.0173,0.0606,Stable
103,University of Basel,62.1,42.9,42.0,89.5,99.9,97.0,9440,0.12,0.3,2022,0.0457,0.6268,0.3792,0.4166,0.8939,0.999,0.9677,0.0052,0.0127,0.303,Stable
104,Aarhus University,61.7,39.3,58.4,82.4,74.9,76.9,26521,0.14,0.09,2022,0.0461,0.6224,0.3399,0.5824,0.8222,0.749,0.7513,0.0145,0.015,0.0909,Stable
108,University of Freiburg,61.4,47.1,51.8,82.2,97.2,61.4,21416,0.4,0.12,2022,0.0479,0.6192,0.4251,0.5157,0.8202,0.972,0.5845,0.0117,0.0451,0.1212,Stable
110,University of Sheffield,61.3,45.5,46.4,86.3,48.8,87.8,27265,0.15,0.38,2022,0.0488,0.6181,0.4077,0.4611,0.8616,0.488,0.8687,0.0149,0.0162,0.3838,Stable
112,University of Bonn,61.1,48.4,48.7,85.2,55.5,67.1,27743,0.5,0.16,2022,0.0497,0.6159,0.4393,0.4843,0.8505,0.555,0.6459,0.0152,0.0566,0.1616,Stable
118,Queen Mary University of London,60.4,33.7,41.6,98.1,42.7,97.1,19975,0.14,0.46,2022,0.0524,0.6083,0.2787,0.4125,0.9808,0.427,0.9688,0.0109,0.015,0.4646,Stable
122,Lancaster University,60.0,38.6,40.9,93.9,36.4,94.6,13510,0.12,0.37,2022,0.0542,0.6039,0.3322,0.4055,0.9384,0.364,0.9419,0.0074,0.0127,0.3737,Stable
124,University of Southampton,59.9,39.9,42.1,90.6,43.4,94.5,21815,0.14,0.36,2022,0.0551,0.6028,0.3464,0.4176,0.9051,0.434,0.9408,0.012,0.015,0.3636,Stable
125,University of Alberta,59.6,48.2,50.7,71.9,64.7,88.9,33475,0.22,0.28,2022,0.0555,0.5996,0.4372,0.5046,0.7162,0.647,0.8805,0.0183,0.0243,0.2828,Stable
127,University of Leeds,59.2,43.7,46.5,81.1,39.8,90.3,33320,0.15,0.32,2022,0.0564,0.5952,0.388,0.4621,0.8091,0.398,0.8956,0.0183,0.0162,0.3232,Stable
128,Maastricht University,59.2,39.8,50.0,76.1,84.6,98.1,18159,0.18,0.55,2022,0.0569,0.5952,0.3454,0.4975,0.7586,0.846,0.9795,0.01,0.0197,0.5556,Stable
130,Georgetown University,59.1,55.0,35.3,88.8,70.2,48.9,16703,0.09,0.2,2022,0.0578,0.5941,0.5115,0.3488,0.8869,0.702,0.4499,0.0092,0.0092,0.202,Stable
131,Uppsala University,59.0,38.5,55.8,78.4,71.8,71.4,26917,0.17,0.17,2022,0.0582,0.593,0.3311,0.5561,0.7818,0.718,0.6921,0.0148,0.0185,0.1717,Stable
136,University of Auckland,58.4,34.0,46.3,84.8,69.4,94.6,32983,0.23,0.32,2022,0.0605,0.5865,0.282,0.4601,0.8465,0.694,0.9419,0.0181,0.0254,0.3232,Stable
137,University of Vienna,58.4,46.9,55.4,65.4,37.8,95.4,33852,0.38,0.29,2022,0.0609,0.5865,0.423,0.5521,0.6505,0.378,0.9505,0.0186,0.0428,0.2929,Stable
138,Radboud University Nijmegen,58.3,35.5,50.4,85.9,44.4,74.8,21818,0.18,0.15,2022,0.0614,0.5854,0.2984,0.5015,0.8576,0.444,0.7287,0.012,0.0197,0.1515,Stable
141,University of Nottingham,58.1,43.6,44.2,80.1,40.5,89.2,31360,0.15,0.3,2022,0.0627,0.5832,0.3869,0.4388,0.799,0.405,0.8837,0.0172,0.0162,0.303,Stable
143,University of Antwerp,57.8,35.4,47.0,85.4,85.7,70.6,15347,0.31,0.17,2022,0.0636,0.58,0.2973,0.4671,0.8525,0.857,0.6835,0.0084,0.0347,0.1717,Stable
144,University of Exeter,57.8,33.9,39.3,93.5,37.5,91.6,22740,0.16,0.28,2022,0.064,0.58,0.2809,0.3893,0.9343,0.375,0.9096,0.0125,0.0173,0.2828,Stable
147,Newcastle University,57.6,34.1,39.8,92.8,42.3,87.5,24630,0.14,0.27,2022,0.0654,0.5778,0.2831,0.3943,0.9273,0.423,0.8654,0.0135,0.015,0.2727,Stable
151,City University of Hong Kong,57.4,42.7,44.3,75.4,46.6,99.7,9506,0.11,0.56,2022,0.0672,0.5756,0.377,0.4398,0.7515,0.466,0.9968,0.0052,0.0116,0.5657,Stable
156,Pompeu Fabra University,57.1,36.4,39.2,94.2,47.8,66.8,11863,0.23,0.13,2022,0.0694,0.5724,0.3082,0.3883,0.9414,0.478,0.6426,0.0065,0.0254,0.1313,Stable
158,University of Aberdeen,56.8,32.2,35.2,94.0,47.1,95.8,13105,0.17,0.44,2022,0.0703,0.5691,0.2623,0.3478,0.9394,0.471,0.9548,0.0072,0.0185,0.4444,Stable
160,Universit� Catholique de Louvain,56.8,38.4,52.1,73.2,62.5,80.9,26424,0.39,0.2,2022,0.0712,0.5691,0.3301,0.5187,0.7293,0.625,0.7944,0.0145,0.0439,0.202,Stable
162,University of Ottawa,56.7,40.4,40.6,83.3,50.0,82.1,35791,0.25,0.22,2022,0.0721,0.568,0.3519,0.4024,0.8313,0.5,0.8073,0.0196,0.0277,0.2222,Stable
166,Indiana University,56.3,48.9,46.4,74.7,52.0,54.0,66716,0.13,0.14,2022,0.0739,0.5637,0.4448,0.4611,0.7444,0.52,0.5048,0.0366,0.0139,0.1414,Stable
169,Autonomous University of Barcelona,55.9,36.6,38.9,90.6,42.9,66.9,31595,0.13,0.16,2022,0.0752,0.5593,0.3104,0.3852,0.9051,0.429,0.6437,0.0173,0.0139,0.1616,Stable
172,University of Cologne,55.8,42.2,43.7,77.1,76.9,66.7,32405,0.29,0.18,2022,0.0766,0.5582,0.3716,0.4338,0.7687,0.769,0.6416,0.0178,0.0324,0.1818,Stable
173,TU Dresden,55.8,46.7,47.2,69.3,97.4,59.3,30519,0.32,0.17,2022,0.077,0.5582,0.4208,0.4692,0.6899,0.974,0.5619,0.0167,0.0358,0.1717,Stable
177,University of Liverpool,55.4,33.1,36.5,88.5,39.1,93.6,25910,0.15,0.35,2022,0.0788,0.5539,0.2721,0.361,0.8838,0.391,0.9311,0.0142,0.0162,0.3535,Stable
179,Karlsruhe Institute of Technology,55.3,45.7,51.5,61.3,93.3,71.7,23224,0.23,0.24,2022,0.0797,0.5528,0.4098,0.5126,0.6091,0.933,0.6954,0.0127,0.0254,0.2424,Stable
184,University of Gothenburg,54.8,29.6,42.3,90.5,42.7,66.1,21033,0.11,0.13,2022,0.082,0.5473,0.2339,0.4196,0.904,0.427,0.6351,0.0115,0.0116,0.1313,Stable
185,University of Leicester,54.8,30.0,32.3,94.2,39.9,91.0,15030,0.14,0.31,2022,0.0824,0.5473,0.2383,0.3185,0.9414,0.399,0.9031,0.0082,0.015,0.3131,Stable
188,Cardiff University,54.7,31.9,36.1,89.1,39.9,87.0,26620,0.15,0.28,2022,0.0837,0.5462,0.259,0.3569,0.8899,0.399,0.8601,0.0146,0.0162,0.2828,Stable
192,University of Barcelona,54.3,31.9,40.0,90.4,47.1,59.4,45382,0.16,0.11,2022,0.0855,0.5419,0.259,0.3964,0.903,0.471,0.563,0.0249,0.0173,0.1111,Stable
196,University of Erlangen-Nuremberg,54.0,42.2,45.7,71.5,88.7,52.8,30747,0.45,0.13,2022,0.0873,0.5386,0.3716,0.454,0.7121,0.887,0.4919,0.0169,0.0509,0.1313,Stable
201,Aalborg University,53.9,27.0,38.0,79.3,49.8,78.5,16519,0.13,0.13,2022,0.0896,0.5375,0.2055,0.3761,0.7909,0.498,0.7686,0.0091,0.0139,0.1313,Stable
206,University of Bergen,53.4,28.7,30.3,91.6,37.5,78.7,14327,0.12,0.13,2022,0.0918,0.5321,0.224,0.2983,0.9152,0.375,0.7707,0.0079,0.0127,0.1313,Stable
208,University of Calgary,53.2,34.9,37.2,80.4,65.6,80.4,33099,0.18,0.21,2022,0.0927,0.5299,0.2918,0.368,0.802,0.656,0.789,0.0181,0.0197,0.2121,Stable
211,University of Dundee,52.9,25.4,30.7,89.1,48.9,83.2,13015,0.18,0.24,2022,0.094,0.5267,0.188,0.3023,0.8899,0.489,0.8192,0.0071,0.0197,0.2424,Stable
214,George Washington University,52.6,46.3,31.4,79.0,36.0,57.9,23375,0.13,0.18,2022,0.0954,0.5234,0.4164,0.3094,0.7879,0.36,0.5468,0.0128,0.0139,0.1818,Stable
216,University of Konstanz,52.4,40.5,46.1,59.4,74.8,69.7,11453,0.5,0.13,2022,0.0963,0.5212,0.353,0.458,0.5899,0.748,0.6738,0.0063,0.0566,0.1313,Stable
217,Korea University,52.3,47.4,47.0,63.4,91.9,50.9,22799,0.13,0.23,2022,0.0967,0.5201,0.4284,0.4671,0.6303,0.919,0.4715,0.0125,0.0139,0.2323,Stable
218,KTH Royal Institute of Technology,52.2,38.8,44.7,56.0,69.8,90.2,13422,0.17,0.21,2022,0.0972,0.519,0.3344,0.4439,0.5556,0.698,0.8945,0.0074,0.0185,0.2121,Stable
220,Universit� Libre de Bruxelles,52.0,32.5,42.1,78.6,43.8,88.9,25743,0.45,0.31,2022,0.0981,0.5169,0.2656,0.4176,0.7838,0.438,0.8805,0.0141,0.0509,0.3131,Stable
225,University of Miami,51.5,45.2,32.1,75.9,47.5,59.5,16479,0.1,0.16,2022,0.1003,0.5114,0.4044,0.3165,0.7566,0.475,0.564,0.009,0.0104,0.1616,Stable
226,University of M�nster,51.4,40.3,41.5,80.7,48.1,48.7,28539,0.26,0.07,2022,0.1008,0.5103,0.3508,0.4115,0.8051,0.481,0.4478,0.0156,0.0289,0.0707,Stable
227,University of Otago,51.3,31.3,34.7,77.5,39.6,90.1,18690,0.2,0.21,2022,0.1012,0.5092,0.2525,0.3428,0.7727,0.396,0.8934,0.0102,0.022,0.2121,Stable
231,University of Reading,50.9,35.9,36.7,78.8,40.4,92.6,15435,0.16,0.31,2022,0.103,0.5049,0.3027,0.363,0.7859,0.404,0.9203,0.0085,0.0173,0.3131,Stable
232,St George s-University of London,50.8,21.8,29.0,99.1,39.8,77.4,3485,0.13,0.21,2022,0.1034,0.5038,0.1486,0.2851,0.9909,0.398,0.7567,0.0019,0.0139,0.2121,Stable
234,University of S�o Paulo,50.6,55.8,58.9,43.3,42.3,35.9,82323,0.17,0.03,2022,0.1043,0.5016,0.5202,0.5875,0.4273,0.423,0.31,0.0451,0.0185,0.0303,Stable
235,Simon Fraser University,50.5,27.7,35.0,81.5,49.0,92.1,27015,0.28,0.31,2022,0.1048,0.5005,0.2131,0.3458,0.8131,0.49,0.915,0.0148,0.0312,0.3131,Stable
240,Tel Aviv University,50.0,40.6,51.7,68.4,43.1,56.4,22809,0.22,0.07,2022,0.107,0.4951,0.3541,0.5147,0.6808,0.431,0.5307,0.0125,0.0243,0.0707,Stable
241,Tilburg University,49.9,36.0,49.4,63.3,51.0,81.9,9944,0.25,0.18,2022,0.1075,0.494,0.3038,0.4914,0.6293,0.51,0.8052,0.0054,0.0277,0.1818,Stable
246,University of Waterloo,49.4,35.6,43.2,67.7,47.1,87.1,33613,0.24,0.22,2022,0.1097,0.4886,0.2995,0.4287,0.6737,0.471,0.8611,0.0184,0.0266,0.2222,Stable
252,Boston College,49.1,47.5,34.6,64.4,35.1,46.4,12958,0.15,0.12,2022,0.1124,0.4853,0.4295,0.3418,0.6404,0.351,0.423,0.0071,0.0162,0.1212,Stable
256,Chalmers University of Technology,49.1,31.8,42.8,63.3,65.5,77.5,9573,0.14,0.18,2022,0.1142,0.4853,0.2579,0.4247,0.6293,0.655,0.7578,0.0052,0.015,0.1818,Stable
261,University of Duisburg-Essen,49.1,32.9,33.5,80.3,67.2,61.1,41728,0.45,0.19,2022,0.1164,0.4853,0.2699,0.3306,0.801,0.672,0.5813,0.0229,0.0509,0.1919,Stable
264,Flinders University,49.1,25.5,31.0,83.3,40.7,89.9,16976,0.28,0.36,2022,0.1178,0.4853,0.1891,0.3054,0.8313,0.407,0.8913,0.0093,0.0312,0.3636,Stable
266,George Mason University,49.1,32.0,28.5,84.9,36.0,48.5,31652,0.18,0.11,2022,0.1187,0.4853,0.2601,0.2801,0.8475,0.36,0.4456,0.0173,0.0197,0.1111,Stable
267,University of Hawai i at Mnoa,49.1,36.5,39.9,67.1,39.1,66.9,14789,0.11,0.11,2022,0.1191,0.4853,0.3093,0.3953,0.6677,0.391,0.6437,0.0081,0.0116,0.1111,Stable
271,University of Kiel,49.1,30.3,31.1,85.0,34.8,57.7,27750,0.23,0.09,2022,0.1209,0.4853,0.2415,0.3064,0.8485,0.348,0.5447,0.0152,0.0254,0.0909,Stable
275,Link�ping University,49.1,24.8,38.4,77.9,60.7,69.0,15873,0.15,0.14,2022,0.1227,0.4853,0.1814,0.3802,0.7768,0.607,0.6663,0.0087,0.0162,0.1414,Stable
279,University of Newcastle,49.1,27.1,33.2,78.9,61.4,85.6,23706,0.29,0.19,2022,0.1245,0.4853,0.2066,0.3276,0.7869,0.614,0.845,0.013,0.0324,0.1919,Stable
285,Ruhr University Bochum,49.1,38.2,45.1,61.6,58.1,54.0,38893,0.5,0.15,2022,0.1272,0.4853,0.3279,0.4479,0.6121,0.581,0.5048,0.0213,0.0566,0.1515,Stable
288,University of Southern Denmark,49.1,24.1,30.2,80.2,73.9,81.1,18822,0.1,0.16,2022,0.1285,0.4853,0.1738,0.2973,0.8,0.739,0.7966,0.0103,0.0104,0.1616,Stable
289,Stellenbosch University,49.1,30.3,35.7,78.7,79.5,54.3,24733,0.26,0.08,2022,0.129,0.4853,0.2415,0.3529,0.7848,0.795,0.5081,0.0136,0.0289,0.0808,Stable
290,Sun Yat-sen University,49.1,40.7,32.6,77.7,60.6,33.5,56430,0.16,0.06,2022,0.1294,0.4853,0.3552,0.3215,0.7747,0.606,0.2842,0.0309,0.0173,0.0606,Stable
294,University College Cork,49.1,26.2,27.6,88.1,49.2,83.7,17397,0.2,0.2,2022,0.1312,0.4853,0.1967,0.271,0.8798,0.492,0.8245,0.0095,0.022,0.202,Stable
296,Virginia Polytechnic Institute and State University,49.1,35.8,36.5,74.3,48.4,56.4,34950,0.18,0.14,2022,0.1321,0.4853,0.3016,0.361,0.7404,0.484,0.5307,0.0192,0.0197,0.1414,Stable
298,University of the Witwatersrand,49.1,30.9,43.8,66.2,100.0,73.4,26873,0.24,0.08,2022,0.133,0.4853,0.2481,0.4348,0.6586,1.0,0.7137,0.0147,0.0266,0.0808,Stable
302,Autonomous University of Madrid,49.1,31.6,27.7,83.8,38.3,55.1,29813,0.13,0.15,2022,0.1348,0.4853,0.2557,0.272,0.8364,0.383,0.5167,0.0163,0.0139,0.1515,Stable
311,University of Essex,49.1,30.2,34.9,63.5,35.9,96.3,13490,0.17,0.4,2022,0.1388,0.4853,0.2404,0.3448,0.6313,0.359,0.9602,0.0074,0.0185,0.404,Stable
319,University of Manitoba,49.1,32.0,30.7,74.4,35.6,55.9,28888,0.29,0.19,2022,0.1424,0.4853,0.2601,0.3023,0.7414,0.356,0.5253,0.0158,0.0324,0.1919,Stable
321,University of Milan-Bicocca,49.1,27.5,24.2,91.8,39.2,45.4,27635,0.29,0.05,2022,0.1433,0.4853,0.2109,0.2366,0.9172,0.392,0.4123,0.0151,0.0324,0.0505,Stable
322,Montpellier University,49.1,35.0,31.6,70.4,38.7,62.5,39909,0.2,0.15,2022,0.1438,0.4853,0.2929,0.3114,0.701,0.387,0.5963,0.0219,0.022,0.1515,Stable
334,University of South Australia,49.1,23.5,36.6,68.1,84.3,88.4,22377,0.32,0.22,2022,0.1491,0.4853,0.1672,0.362,0.6778,0.843,0.8751,0.0123,0.0358,0.2222,Stable
335,University of Stirling,49.1,23.9,25.8,80.9,35.5,84.7,9750,0.17,0.26,2022,0.1496,0.4853,0.1716,0.2528,0.8071,0.355,0.8353,0.0053,0.0185,0.2626,Stable
340,Swinburne University of Technology,49.1,24.8,29.3,76.7,42.2,81.8,16186,0.25,0.29,2022,0.1518,0.4853,0.1814,0.2882,0.7646,0.422,0.8041,0.0089,0.0277,0.2929,Stable
341,University of Tasmania,49.1,27.6,32.3,70.3,47.0,91.3,18610,0.22,0.37,2022,0.1523,0.4853,0.212,0.3185,0.7,0.47,0.9064,0.0102,0.0243,0.3737,Stable
343,Temple University,49.1,38.4,24.6,79.4,34.8,38.9,36423,0.13,0.08,2022,0.1532,0.4853,0.3301,0.2406,0.7919,0.348,0.3423,0.02,0.0139,0.0808,Stable
373,University of Jyv�skyl�,49.1,25.3,30.5,75.4,36.3,51.5,10277,0.14,0.04,2022,0.1666,0.4853,0.1869,0.3003,0.7515,0.363,0.4779,0.0056,0.015,0.0404,Stable
381,University of Li�ge,49.1,26.6,35.4,60.2,99.6,71.6,21160,0.26,0.21,2022,0.1702,0.4853,0.2011,0.3498,0.598,0.996,0.6943,0.0116,0.0289,0.2121,Stable
382,Loughborough University,49.1,32.0,33.6,61.1,38.6,86.6,15555,0.14,0.27,2022,0.1706,0.4853,0.2601,0.3316,0.6071,0.386,0.8558,0.0085,0.015,0.2727,Stable
389,University of Pavia,49.1,36.8,28.1,72.4,46.5,46.7,19849,0.35,0.09,2022,0.1738,0.4853,0.3126,0.276,0.7212,0.465,0.4263,0.0109,0.0393,0.0909,Stable
397,University of Turku,49.1,27.6,31.4,75.3,37.0,54.1,12851,0.15,0.06,2022,0.1773,0.4853,0.212,0.3094,0.7505,0.37,0.5059,0.007,0.0162,0.0606,Stable
401,Washington State University,49.1,31.5,30.9,71.3,50.3,50.1,29326,0.19,0.07,2022,0.1791,0.4853,0.2546,0.3043,0.7101,0.503,0.4629,0.0161,0.0208,0.0707,Stable
405,Aston University,49.1,21.5,24.5,66.0,36.7,91.6,11515,0.18,0.24,2022,0.1809,0.4853,0.1454,0.2396,0.6566,0.367,0.9096,0.0063,0.0197,0.2424,Stable
410,Claude Bernard University Lyon 1,49.1,36.4,25.5,61.2,40.6,58.5,27767,0.13,0.14,2022,0.1832,0.4853,0.3082,0.2497,0.6081,0.406,0.5533,0.0152,0.0139,0.1414,Stable
422,University of Florence,49.1,33.3,28.3,66.8,44.7,46.1,36629,0.21,0.1,2022,0.1885,0.4853,0.2743,0.2781,0.6646,0.447,0.4198,0.0201,0.0231,0.101,Stable
424,University of Fribourg,49.1,27.5,29.7,59.2,50.3,85.8,10687,0.25,0.17,2022,0.1894,0.4853,0.2109,0.2922,0.5879,0.503,0.8471,0.0059,0.0277,0.1717,Stable
431,University of Iceland,49.1,20.7,32.8,66.9,69.5,62.6,9023,0.15,0.11,2022,0.1926,0.4853,0.1366,0.3236,0.6657,0.695,0.5974,0.0049,0.0162,0.1111,Stable
443,Liverpool John Moores University,49.1,20.9,18.6,78.7,35.3,75.6,20660,0.17,0.16,2022,0.1979,0.4853,0.1388,0.18,0.7848,0.353,0.7374,0.0113,0.0185,0.1616,Stable
457,University of Pisa,49.1,28.1,28.0,70.6,41.8,41.3,33780,0.21,0.06,2022,0.2042,0.4853,0.2175,0.275,0.703,0.418,0.3681,0.0185,0.0231,0.0606,Stable
460,University of Porto,49.1,25.1,28.9,64.0,40.8,60.8,33120,0.16,0.19,2022,0.2056,0.4853,0.1847,0.2841,0.6364,0.408,0.578,0.0182,0.0173,0.1919,Stable
465,Sharif University of Technology,49.1,32.9,37.2,50.7,94.5,29.9,8253,0.21,0.02,2022,0.2078,0.4853,0.2699,0.368,0.502,0.945,0.2454,0.0045,0.0231,0.0202,Stable
475,University of Strathclyde,49.1,30.4,32.1,54.2,49.5,88.2,19335,0.18,0.27,2022,0.2123,0.4853,0.2426,0.3165,0.5374,0.495,0.873,0.0106,0.0197,0.2727,Stable
485,University of Valencia,49.1,24.1,22.7,75.5,37.5,49.6,50601,0.14,0.13,2022,0.2167,0.4853,0.1738,0.2214,0.7525,0.375,0.4575,0.0277,0.015,0.1313,Stable
511,University of Canterbury,49.1,24.5,26.5,55.0,38.8,93.5,14606,0.18,0.25,2022,0.2284,0.4853,0.1781,0.2599,0.5455,0.388,0.93,0.008,0.0197,0.2525,Stable
515,Charles Darwin University,49.1,23.0,30.0,55.9,46.8,79.4,6665,0.31,0.28,2022,0.2302,0.4853,0.1617,0.2952,0.5545,0.468,0.7783,0.0037,0.0347,0.2828,Stable
534,Heriot-Watt University,49.1,27.7,27.7,53.2,45.0,94.2,9495,0.18,0.36,2022,0.2387,0.4853,0.2131,0.272,0.5273,0.45,0.9376,0.0052,0.0197,0.3636,Stable
539,Jagiellonian University,49.1,30.4,23.8,66.5,35.7,40.6,36354,0.1,0.11,2022,0.2409,0.4853,0.2426,0.2326,0.6616,0.357,0.3606,0.0199,0.0104,0.1111,Stable
2,Harvard University,95.2,94.8,99.0,99.3,49.5,80.5,21887,0.1,0.25,2023,0.0004,0.9869,0.9464,0.9929,0.9929,0.495,0.7901,0.012,0.0104,0.2525,Stable
3,University of Cambridge,94.8,90.9,99.5,97.0,54.2,95.8,20185,0.11,0.39,2023,0.0009,0.9826,0.9038,0.998,0.9697,0.542,0.9548,0.0111,0.0116,0.3939,Stable
4,Stanford University,94.8,94.2,96.7,99.8,65.0,79.8,16164,0.07,0.24,2023,0.0013,0.9826,0.9399,0.9697,0.998,0.65,0.7826,0.0089,0.0069,0.2424,Stable
5,Massachusetts Institute of Technology,94.2,90.7,93.6,99.8,90.9,89.3,11415,0.08,0.33,2023,0.0018,0.9761,0.9016,0.9383,0.998,0.909,0.8848,0.0063,0.0081,0.3333,Stable
8,University of California-Berkeley,92.1,86.4,95.8,99.0,76.8,78.4,40921,0.18,0.24,2023,0.0031,0.9532,0.8546,0.9606,0.9899,0.768,0.7675,0.0224,0.0197,0.2424,Stable
9,Yale University,91.4,92.6,92.7,97.0,55.0,70.9,13482,0.06,0.21,2023,0.0036,0.9456,0.9224,0.9292,0.9697,0.55,0.6868,0.0074,0.0058,0.2121,Stable
11,Columbia University,89.4,89.4,87.7,97.1,44.8,79.9,21781,0.04,0.38,2023,0.0045,0.9238,0.8874,0.8787,0.9707,0.448,0.7836,0.0119,0.0035,0.3838,Stable
14,University of Pennsylvania,88.8,86.0,88.8,97.0,75.8,71.5,21453,0.06,0.23,2023,0.0058,0.9173,0.8503,0.8898,0.9697,0.758,0.6932,0.0118,0.0058,0.2323,Stable
15,Johns Hopkins University,88.3,79.4,91.5,97.0,89.5,75.3,17584,0.05,0.29,2023,0.0063,0.9119,0.7781,0.9171,0.9697,0.895,0.7341,0.0096,0.0046,0.2929,Stable
18,University of Toronto,87.4,77.3,93.3,92.8,65.5,89.7,77468,0.26,0.26,2023,0.0076,0.9021,0.7552,0.9353,0.9273,0.655,0.8891,0.0425,0.0289,0.2626,Stable
25,Duke University,82.6,78.1,76.2,95.7,99.6,68.0,16091,0.04,0.24,2023,0.0107,0.8498,0.7639,0.7624,0.9566,0.996,0.6555,0.0088,0.0035,0.2424,Stable
26,Northwestern University,82.1,71.7,80.7,97.5,85.0,67.0,19175,0.13,0.2,2023,0.0112,0.8444,0.694,0.8079,0.9747,0.85,0.6448,0.0105,0.0139,0.202,Stable
29,University of Edinburgh,79.8,66.9,74.5,97.1,40.9,95.6,32845,0.12,0.47,2023,0.0125,0.8194,0.6415,0.7452,0.9707,0.409,0.9526,0.018,0.0127,0.4747,Stable
