rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
12,Imperial College London,89.3,81.4,88.3,97.6,70.8,97.5,17715,0.11,0.59,2022,0.0049,0.9227,0.8,0.8847,0.9758,0.708,0.9731,0.0097,0.0116,0.596,Declining
20,University of California-Los Angeles,86.7,82.1,89.8,96.0,56.5,65.1,42054,0.1,0.17,2022,0.0085,0.8945,0.8077,0.8999,0.9596,0.565,0.6243,0.023,0.0104,0.1717,Declining
22,Cornell University,85.0,78.6,85.4,97.2,38.3,75.4,23600,0.1,0.25,2022,0.0094,0.876,0.7694,0.8554,0.9717,0.383,0.7352,0.0129,0.0104,0.2525,Declining
28,Carnegie Mellon University,80.6,64.7,80.0,99.0,59.0,80.8,14163,0.14,0.47,2022,0.0121,0.8281,0.6175,0.8008,0.9899,0.59,0.7933,0.0078,0.015,0.4747,Declining
29,University of Washington,79.8,68.8,78.8,99.0,46.3,61.7,52059,0.12,0.17,2022,0.0125,0.8194,0.6623,0.7887,0.9899,0.463,0.5877,0.0285,0.0127,0.1717,Declining
37,University of British Columbia,75.8,61.6,74.0,89.4,47.4,94.9,54744,0.19,0.33,2022,0.0161,0.7758,0.5836,0.7401,0.8929,0.474,0.9451,0.03,0.0208,0.3333,Declining
44,McGill University,73.4,63.3,70.9,83.9,45.3,91.5,31581,0.13,0.32,2022,0.0193,0.7497,0.6022,0.7088,0.8374,0.453,0.9085,0.0173,0.0139,0.3232,Declining
45,Georgia Institute of Technology,73.3,58.2,69.4,91.4,71.4,77.7,27838,0.26,0.25,2022,0.0197,0.7486,0.5464,0.6936,0.9131,0.714,0.76,0.0153,0.0289,0.2525,Declining
47,University of Texas at Austin,72.9,67.9,71.5,89.4,50.1,39.8,49845,0.17,0.1,2022,0.0206,0.7443,0.6525,0.7149,0.8929,0.501,0.352,0.0273,0.0185,0.101,Declining
48,University of Illinois at Urbana-Champaign,72.6,65.7,77.3,80.9,50.0,55.4,47202,0.18,0.23,2022,0.021,0.741,0.6284,0.7735,0.8071,0.5,0.5199,0.0259,0.0197,0.2323,Declining
51,Washington University in St Louis,70.7,60.5,57.5,98.5,44.9,62.1,14243,0.08,0.22,2022,0.0224,0.7203,0.5716,0.5733,0.9848,0.449,0.592,0.0078,0.0081,0.2222,Declining
52,University of North Carolina at Chapel Hill,70.6,62.2,63.4,95.6,45.0,41.1,31064,0.08,0.08,2022,0.0228,0.7193,0.5902,0.633,0.9556,0.45,0.366,0.017,0.0081,0.0808,Declining
54,Australian National University,70.0,49.8,67.7,87.8,47.8,96.5,18934,0.18,0.47,2022,0.0237,0.7127,0.4546,0.6764,0.8768,0.478,0.9623,0.0104,0.0197,0.4747,Declining
59,University of Wisconsin-Madison,69.8,67.4,69.5,79.2,47.5,50.4,39783,0.1,0.14,2022,0.026,0.7106,0.647,0.6946,0.7899,0.475,0.4661,0.0218,0.0104,0.1414,Declining
67,University of California-Davis,67.9,58.8,64.6,81.5,50.7,68.9,37222,0.13,0.19,2022,0.0296,0.6899,0.553,0.6451,0.8131,0.507,0.6652,0.0204,0.0139,0.1919,Declining
68,University of California-Santa Barbara,67.7,45.2,58.9,96.6,79.8,73.6,25578,0.28,0.19,2022,0.03,0.6877,0.4044,0.5875,0.9657,0.798,0.7158,0.014,0.0312,0.1919,Declining
87,University of Minnesota,63.7,55.9,57.9,81.7,80.4,40.8,61321,0.12,0.1,2022,0.0385,0.6442,0.5213,0.5774,0.8152,0.804,0.3628,0.0336,0.0127,0.101,Declining
93,University of Bristol,63.1,40.6,49.2,94.7,43.7,89.1,24110,0.14,0.3,2022,0.0412,0.6376,0.3541,0.4894,0.9465,0.437,0.8827,0.0132,0.015,0.303,Declining
114,Vanderbilt University,61.0,48.6,43.8,94.1,56.9,48.7,12366,0.03,0.16,2022,0.0506,0.6148,0.4415,0.4348,0.9404,0.569,0.4478,0.0068,0.0023,0.1616,Declining
116,Lund University,60.8,39.6,53.1,83.1,82.0,79.9,28498,0.11,0.19,2022,0.0515,0.6126,0.3432,0.5288,0.8293,0.82,0.7836,0.0156,0.0116,0.1919,Declining
119,University of G�ttingen,60.1,46.8,50.0,84.9,37.7,62.2,30610,0.27,0.14,2022,0.0528,0.605,0.4219,0.4975,0.8475,0.377,0.5931,0.0168,0.0301,0.1414,Declining
126,Case Western Reserve University,59.4,47.6,41.7,91.9,41.7,53.8,10898,0.09,0.23,2022,0.056,0.5974,0.4306,0.4135,0.9182,0.417,0.5027,0.006,0.0092,0.2323,Declining
135,Rice University,58.5,47.3,37.5,87.2,44.2,77.8,6885,0.09,0.28,2022,0.06,0.5876,0.4273,0.3711,0.8707,0.442,0.761,0.0038,0.0092,0.2828,Declining
142,University of Rochester,57.9,44.9,39.3,86.4,50.5,73.1,10177,0.07,0.36,2022,0.0631,0.5811,0.4011,0.3893,0.8626,0.505,0.7104,0.0056,0.0069,0.3636,Declining
148,Trinity College Dublin,57.6,40.4,45.0,79.5,42.1,95.0,17495,0.21,0.32,2022,0.0658,0.5778,0.3519,0.4469,0.7929,0.421,0.9462,0.0096,0.0231,0.3232,Declining
150,University of Arizona,57.5,46.6,48.0,82.4,50.5,41.4,39616,0.17,0.1,2022,0.0667,0.5767,0.4197,0.4772,0.8222,0.505,0.3692,0.0217,0.0185,0.101,Declining
152,University of Sussex,57.4,32.2,37.5,95.1,36.2,93.8,17405,0.18,0.37,2022,0.0676,0.5756,0.2623,0.3711,0.9505,0.362,0.9333,0.0095,0.0197,0.3737,Declining
154,University of Florida,57.3,54.5,58.9,62.0,58.4,42.7,47007,0.16,0.09,2022,0.0685,0.5745,0.506,0.5875,0.6162,0.584,0.3832,0.0258,0.0173,0.0909,Declining
159,University of Colorado Boulder,56.8,43.2,42.8,88.1,43.2,47.2,35491,0.17,0.1,2022,0.0708,0.5691,0.3825,0.4247,0.8798,0.432,0.4316,0.0195,0.0185,0.101,Declining
161,Durham University,56.7,44.9,47.8,69.7,37.8,93.8,17725,0.15,0.33,2022,0.0717,0.568,0.4011,0.4752,0.6939,0.378,0.9333,0.0097,0.0162,0.3333,Declining
168,University of York,56.0,39.0,43.7,79.1,37.1,86.7,17300,0.15,0.26,2022,0.0748,0.5604,0.3366,0.4338,0.7889,0.371,0.8568,0.0095,0.0162,0.2626,Declining
174,Tufts University,55.8,45.6,33.0,91.6,39.5,50.4,11152,0.1,0.16,2022,0.0775,0.5582,0.4087,0.3256,0.9152,0.395,0.4661,0.0061,0.0104,0.1616,Declining
175,University of Lausanne,55.5,32.8,45.4,77.1,78.1,92.0,13016,0.1,0.23,2022,0.0779,0.555,0.2689,0.451,0.7687,0.781,0.9139,0.0071,0.0104,0.2323,Declining
176,Stockholm University,55.5,30.5,49.1,84.9,36.5,69.4,28072,0.2,0.1,2022,0.0784,0.555,0.2437,0.4884,0.8475,0.365,0.6706,0.0154,0.022,0.101,Declining
181,University of East Anglia,55.1,28.3,32.5,97.9,35.9,87.5,15760,0.14,0.26,2022,0.0806,0.5506,0.2197,0.3205,0.9788,0.359,0.8654,0.0086,0.015,0.2626,Declining
182,University of Cape Town,54.9,31.4,41.4,85.5,56.4,80.1,21757,0.13,0.16,2022,0.0811,0.5484,0.2536,0.4105,0.8535,0.564,0.7858,0.0119,0.0139,0.1616,Declining
183,University of Notre Dame,54.9,51.2,43.2,70.7,39.7,59.0,12234,0.11,0.13,2022,0.0815,0.5484,0.4699,0.4287,0.704,0.397,0.5587,0.0067,0.0116,0.1313,Declining
187,Technical University of Denmark,54.8,39.6,40.6,72.4,86.0,92.2,9321,0.07,0.23,2022,0.0833,0.5473,0.3432,0.4024,0.7212,0.86,0.916,0.0051,0.0069,0.2323,Declining
194,Texas A&M University,54.3,47.4,51.1,64.6,46.5,56.1,62790,0.22,0.08,2022,0.0864,0.5419,0.4284,0.5086,0.6424,0.465,0.5274,0.0344,0.0243,0.0808,Declining
197,University of Geneva,54.0,34.4,33.6,83.1,51.6,98.6,17744,0.08,0.39,2022,0.0878,0.5386,0.2863,0.3316,0.8293,0.516,0.9849,0.0097,0.0081,0.3939,Declining
209,University of California-Santa Cruz,53.1,31.5,31.2,96.7,42.1,65.6,19700,0.24,0.13,2022,0.0931,0.5288,0.2546,0.3074,0.9667,0.421,0.6297,0.0108,0.0266,0.1313,Declining
212,Eindhoven University of Technology,52.8,44.4,48.2,56.1,99.9,83.8,11326,0.25,0.22,2022,0.0945,0.5256,0.3956,0.4793,0.5566,0.999,0.8256,0.0062,0.0277,0.2222,Declining
222,University of Massachusetts,51.8,36.5,29.4,90.2,52.6,64.4,62595,0.13,0.15,2022,0.099,0.5147,0.3093,0.2892,0.901,0.526,0.6168,0.0343,0.0139,0.1515,Declining
237,University of St Andrews,50.3,45.2,43.8,60.2,37.7,95.5,9500,0.12,0.47,2022,0.1057,0.4984,0.4044,0.4348,0.598,0.377,0.9516,0.0052,0.0127,0.4747,Declining
242,Tohoku University,49.8,56.6,58.7,37.8,97.2,49.5,17888,0.12,0.14,2022,0.1079,0.4929,0.529,0.5854,0.3717,0.972,0.4564,0.0098,0.0127,0.1414,Declining
243,University of Twente,49.7,37.9,46.8,57.0,86.9,93.8,8981,0.15,0.37,2022,0.1084,0.4918,0.3246,0.4651,0.5657,0.869,0.9333,0.0049,0.0162,0.3737,Declining
244,University College Dublin,49.6,32.2,39.0,71.8,48.7,93.6,23066,0.23,0.31,2022,0.1088,0.4908,0.2623,0.3862,0.7152,0.487,0.9311,0.0126,0.0254,0.3131,Declining
253,Brandeis University,49.1,28.2,21.7,99.0,35.6,57.5,5425,0.12,0.28,2022,0.1129,0.4853,0.2186,0.2113,0.9899,0.356,0.5425,0.003,0.0127,0.2828,Declining
254,University at Buffalo,49.1,37.9,33.4,71.4,47.4,64.8,27114,0.18,0.16,2022,0.1133,0.4853,0.3246,0.3296,0.7111,0.474,0.6211,0.0149,0.0197,0.1616,Declining
255,University of California-Riverside,49.1,30.5,29.7,84.1,40.9,65.0,23155,0.18,0.14,2022,0.1137,0.4853,0.2437,0.2922,0.8394,0.409,0.6233,0.0127,0.0197,0.1414,Declining
259,Dalhousie University,49.1,27.6,29.7,77.5,43.3,89.0,16077,0.14,0.28,2022,0.1155,0.4853,0.212,0.2922,0.7727,0.433,0.8816,0.0088,0.015,0.2828,Declining
269,University of Iowa,49.1,40.6,29.6,77.6,48.6,47.4,29591,0.12,0.09,2022,0.12,0.4853,0.3541,0.2912,0.7737,0.486,0.4338,0.0162,0.0127,0.0909,Declining
284,Queen s University,49.1,40.0,38.0,60.2,79.1,71.1,25289,0.26,0.16,2022,0.1267,0.4853,0.3475,0.3761,0.598,0.791,0.6889,0.0139,0.0289,0.1616,Declining
295,University of Utah,49.1,37.2,30.7,81.8,51.2,33.1,30794,0.15,0.07,2022,0.1317,0.4853,0.3169,0.3023,0.8162,0.512,0.2799,0.0169,0.0162,0.0707,Declining
308,University of Delaware,49.1,28.9,38.4,68.8,94.6,49.4,21916,0.17,0.1,2022,0.1375,0.4853,0.2262,0.3802,0.6848,0.946,0.4553,0.012,0.0185,0.101,Declining
310,�cole Normale Sup�rieure de Lyon,49.1,38.3,45.8,52.6,64.3,64.7,2272,0.09,0.11,2022,0.1384,0.4853,0.329,0.455,0.5212,0.643,0.62,0.0012,0.0092,0.1111,Declining
312,Goethe University Frankfurt,49.1,31.9,33.3,73.7,43.5,61.0,45179,0.18,0.15,2022,0.1393,0.4853,0.259,0.3286,0.7343,0.435,0.5802,0.0248,0.0197,0.1515,Declining
313,Hebrew University of Jerusalem,49.1,43.4,42.8,51.8,42.6,59.6,16237,0.12,0.05,2022,0.1397,0.4853,0.3847,0.4247,0.5131,0.426,0.5651,0.0089,0.0127,0.0505,Declining
320,University of Milan,49.1,32.7,29.7,82.6,39.8,43.5,44959,0.21,0.06,2022,0.1429,0.4853,0.2678,0.2922,0.8242,0.398,0.3918,0.0246,0.0231,0.0606,Declining
327,Osaka University,49.1,51.9,52.1,33.9,90.2,38.4,22451,0.08,0.11,2022,0.146,0.4853,0.4776,0.5187,0.3323,0.902,0.3369,0.0123,0.0081,0.1111,Declining
336,Stony Brook University,49.1,34.6,25.3,77.2,36.2,70.2,24830,0.11,0.22,2022,0.15,0.4853,0.2885,0.2477,0.7697,0.362,0.6792,0.0136,0.0116,0.2222,Declining
339,Swedish University of Agricultural Sciences,49.1,30.4,29.3,74.1,92.0,51.5,3906,0.04,0.07,2022,0.1514,0.4853,0.2426,0.2882,0.7384,0.92,0.4779,0.0021,0.0035,0.0707,Declining
342,Technical University of Darmstadt,49.1,43.7,45.0,46.8,88.4,58.5,16009,0.38,0.17,2022,0.1527,0.4853,0.388,0.4469,0.4626,0.884,0.5533,0.0088,0.0428,0.1717,Declining
345,Tokyo Institute of Technology,49.1,49.7,56.2,33.2,80.7,46.2,9835,0.1,0.15,2022,0.1541,0.4853,0.4536,0.5602,0.3253,0.807,0.4209,0.0054,0.0104,0.1515,Declining
347,University of Victoria,49.1,22.8,33.5,73.7,45.2,88.6,22550,0.27,0.21,2022,0.1549,0.4853,0.1596,0.3306,0.7343,0.452,0.8773,0.0124,0.0301,0.2121,Declining
348,Wake Forest University,49.1,39.1,18.9,85.6,45.4,33.7,8054,0.04,0.1,2022,0.1554,0.4853,0.3377,0.183,0.8545,0.454,0.2863,0.0044,0.0035,0.101,Declining
349,William & Mary,49.1,45.8,21.3,78.9,36.2,36.9,8272,0.11,0.09,2022,0.1558,0.4853,0.4109,0.2073,0.7869,0.362,0.3208,0.0045,0.0116,0.0909,Declining
352,Birkbeck-University of London,49.1,30.5,32.6,64.1,35.1,89.9,8405,0.2,0.39,2022,0.1572,0.4853,0.2437,0.3215,0.6374,0.351,0.8913,0.0046,0.022,0.3939,Declining
357,Brunel University London,49.1,26.1,26.0,69.0,36.3,96.5,12515,0.18,0.38,2022,0.1594,0.4853,0.1956,0.2548,0.6869,0.363,0.9623,0.0069,0.0197,0.3838,Declining
361,Drexel University,49.1,35.2,21.9,76.2,42.5,51.7,19984,0.11,0.16,2022,0.1612,0.4853,0.2951,0.2133,0.7596,0.425,0.4801,0.011,0.0116,0.1616,Declining
362,University of Georgia,49.1,42.2,42.4,53.2,38.2,47.0,37190,0.17,0.07,2022,0.1617,0.4853,0.3716,0.4206,0.5273,0.382,0.4295,0.0204,0.0185,0.0707,Declining
366,Hanyang University,49.1,40.8,40.1,44.0,93.8,64.3,20009,0.15,0.21,2022,0.1635,0.4853,0.3563,0.3974,0.4343,0.938,0.6157,0.011,0.0162,0.2121,Declining
384,Nagoya University,49.1,44.3,48.0,41.4,97.9,35.4,15564,0.1,0.12,2022,0.1715,0.4853,0.3945,0.4772,0.4081,0.979,0.3046,0.0085,0.0104,0.1212,Declining
386,National Tsing Hua University,49.1,36.2,46.0,50.0,70.7,42.9,13827,0.17,0.12,2022,0.1724,0.4853,0.306,0.457,0.4949,0.707,0.3854,0.0076,0.0185,0.1212,Declining
391,Royal Holloway-University of London,49.1,30.0,29.0,67.3,37.6,91.8,10175,0.15,0.36,2022,0.1747,0.4853,0.2383,0.2851,0.6697,0.376,0.9117,0.0056,0.0162,0.3636,Declining
395,University of Texas at Dallas,49.1,24.9,28.1,80.6,40.7,56.6,25464,0.23,0.2,2022,0.1764,0.4853,0.1825,0.276,0.804,0.407,0.5328,0.014,0.0254,0.202,Declining
396,University of Trento,49.1,30.2,32.5,69.5,43.1,56.6,13782,0.2,0.07,2022,0.1769,0.4853,0.2404,0.3205,0.6919,0.431,0.5328,0.0076,0.022,0.0707,Declining
398,UiT The Arctic University of Norway,49.1,23.5,21.1,87.9,37.8,68.8,14505,0.1,0.1,2022,0.1778,0.4853,0.1672,0.2053,0.8778,0.378,0.6642,0.0079,0.0104,0.101,Declining
399,Ume� University,49.1,23.0,29.0,78.2,36.6,64.0,17495,0.13,0.11,2022,0.1782,0.4853,0.1617,0.2851,0.7798,0.366,0.6125,0.0096,0.0139,0.1111,Declining
407,Bangor University,49.1,25.1,25.2,68.1,35.2,81.9,8800,0.16,0.23,2022,0.1818,0.4853,0.1847,0.2467,0.6778,0.352,0.8052,0.0048,0.0173,0.2323,Declining
411,Colorado School of Mines,49.1,29.7,27.2,66.3,46.8,39.0,6226,0.17,0.1,2022,0.1836,0.4853,0.235,0.2669,0.6596,0.468,0.3434,0.0034,0.0185,0.101,Declining
412,University of Connecticut,49.1,36.6,29.5,61.4,38.2,54.5,28024,0.13,0.12,2022,0.1841,0.4853,0.3104,0.2902,0.6101,0.382,0.5102,0.0154,0.0139,0.1212,Declining
414,University of Crete,49.1,19.3,22.3,87.1,39.5,48.2,13620,0.27,0.04,2022,0.185,0.4853,0.1213,0.2174,0.8697,0.395,0.4424,0.0075,0.0301,0.0404,Declining
421,University of Ferrara,49.1,31.0,22.3,71.0,41.4,44.6,18093,0.29,0.06,2022,0.1881,0.4853,0.2492,0.2174,0.7071,0.414,0.4037,0.0099,0.0324,0.0606,Declining
428,Hong Kong Baptist University,49.1,30.0,26.5,54.3,37.7,98.7,7075,0.1,0.58,2022,0.1912,0.4853,0.2383,0.2599,0.5384,0.377,0.986,0.0039,0.0104,0.5859,Declining
433,University of Innsbruck,49.1,31.4,29.5,52.9,53.6,95.9,13517,0.22,0.43,2022,0.1935,0.4853,0.2536,0.2902,0.5242,0.536,0.9559,0.0074,0.0243,0.4343,Declining
435,Iowa State University,49.1,34.1,33.6,58.9,51.1,56.3,31013,0.18,0.11,2022,0.1944,0.4853,0.2831,0.3316,0.5848,0.511,0.5296,0.017,0.0197,0.1111,Declining
439,University of Kansas,49.1,36.4,25.0,67.3,45.7,48.7,24581,0.1,0.09,2022,0.1961,0.4853,0.3082,0.2447,0.6697,0.457,0.4478,0.0135,0.0104,0.0909,Declining
447,University of Modena and Reggio Emilia,49.1,30.8,22.8,72.4,49.0,38.9,19907,0.28,0.05,2022,0.1997,0.4853,0.247,0.2224,0.7212,0.49,0.3423,0.0109,0.0312,0.0505,Declining
450,University of Nebraska-Lincoln,49.1,30.9,26.9,62.8,38.6,54.9,24563,0.16,0.11,2022,0.2011,0.4853,0.2481,0.2639,0.6242,0.386,0.5145,0.0135,0.0173,0.1111,Declining
452,Norwegian University of Science and Technology,49.1,27.2,29.8,62.8,38.8,65.6,35400,0.15,0.08,2022,0.202,0.4853,0.2077,0.2932,0.6242,0.388,0.6297,0.0194,0.0162,0.0808,Declining
477,Technion Israel Institute of Technology,49.1,34.7,30.3,52.7,36.8,70.1,14482,0.21,0.09,2022,0.2132,0.4853,0.2896,0.2983,0.5222,0.368,0.6781,0.0079,0.0231,0.0909,Declining
481,Tulane University,49.1,40.4,22.6,68.1,36.8,44.4,11336,0.08,0.12,2022,0.215,0.4853,0.3519,0.2204,0.6778,0.368,0.4015,0.0062,0.0081,0.1212,Declining
482,University of Turin,49.1,22.3,27.8,76.4,43.8,41.8,57586,0.29,0.06,2022,0.2154,0.4853,0.1541,0.273,0.7616,0.438,0.3735,0.0316,0.0324,0.0606,Declining
489,University of Waikato,49.1,22.1,29.8,64.4,46.7,95.3,10617,0.19,0.33,2022,0.2185,0.4853,0.1519,0.2932,0.6404,0.467,0.9494,0.0058,0.0208,0.3333,Declining
490,Wayne State University,49.1,32.5,18.9,73.1,48.2,36.2,22598,0.12,0.06,2022,0.219,0.4853,0.2656,0.183,0.7283,0.482,0.3132,0.0124,0.0127,0.0606,Declining
496,York University,49.1,27.4,33.9,59.3,43.1,73.5,43258,0.29,0.27,2022,0.2217,0.4853,0.2098,0.3347,0.5889,0.431,0.7147,0.0237,0.0324,0.2727,Declining
497,Aberystwyth University,49.1,24.1,24.9,63.0,38.6,79.0,6445,0.17,0.23,2022,0.2221,0.4853,0.1738,0.2437,0.6263,0.386,0.774,0.0035,0.0185,0.2323,Declining
504,University of Bari Aldo Moro,49.1,18.1,20.5,81.2,35.9,33.2,29565,0.21,0.01,2022,0.2253,0.4853,0.1082,0.1992,0.8101,0.359,0.2809,0.0162,0.0231,0.0101,Declining
524,University of Eastern Finland,49.1,24.0,28.1,65.0,38.8,50.5,11688,0.18,0.06,2022,0.2342,0.4853,0.1727,0.276,0.6465,0.388,0.4672,0.0064,0.0197,0.0606,Declining
531,University of Guelph,49.1,29.0,31.3,48.7,48.4,60.6,22571,0.27,0.1,2022,0.2373,0.4853,0.2273,0.3084,0.4818,0.484,0.5759,0.0124,0.0301,0.101,Declining
535,Hokkaido University,49.1,44.2,38.5,31.3,66.3,41.0,18085,0.08,0.11,2022,0.2391,0.4853,0.3934,0.3812,0.3061,0.663,0.3649,0.0099,0.0081,0.1111,Declining
541,Keele University,49.1,21.8,24.2,64.2,35.7,71.5,9120,0.15,0.17,2022,0.2418,0.4853,0.1486,0.2366,0.6384,0.357,0.6932,0.005,0.0162,0.1717,Declining
543,Ko� University,49.1,30.2,36.1,50.5,70.6,51.0,5521,0.15,0.07,2022,0.2427,0.4853,0.2404,0.3569,0.5,0.706,0.4726,0.003,0.0162,0.0707,Declining
544,Kyushu University,49.1,43.2,37.5,34.0,77.4,42.4,18608,0.08,0.14,2022,0.2432,0.4853,0.3825,0.3711,0.3333,0.774,0.38,0.0102,0.0081,0.1414,Declining
556,Murdoch University,49.1,20.9,27.2,58.5,46.2,92.6,17261,0.37,0.41,2022,0.2485,0.4853,0.1388,0.2669,0.5808,0.462,0.9203,0.0095,0.0416,0.4141,Declining
568,University of Portsmouth,49.1,20.0,17.8,70.6,35.6,90.0,21690,0.16,0.27,2022,0.2539,0.4853,0.129,0.1719,0.703,0.356,0.8924,0.0119,0.0173,0.2727,Declining
570,Rensselaer Polytechnic Institute,49.1,30.2,27.9,52.2,52.0,57.4,7800,0.16,0.2,2022,0.2548,0.4853,0.2404,0.274,0.5172,0.52,0.5414,0.0043,0.0173,0.202,Declining
579,University of Strasbourg,49.1,26.7,21.2,60.3,42.0,72.5,49511,0.2,0.2,2022,0.2588,0.4853,0.2022,0.2063,0.599,0.42,0.704,0.0271,0.022,0.202,Declining
584,Tokyo Medical and Dental University (TMDU),49.1,45.4,28.4,41.3,70.9,29.3,3027,0.04,0.1,2022,0.2611,0.4853,0.4066,0.2791,0.4071,0.709,0.239,0.0017,0.0035,0.101,Declining
585,University of Trieste,49.1,30.1,24.2,66.2,36.9,47.8,16432,0.25,0.08,2022,0.2615,0.4853,0.2393,0.2366,0.6586,0.369,0.4381,0.009,0.0277,0.0808,Declining
586,University of Tsukuba,49.1,43.6,38.3,37.9,48.1,42.5,15853,0.13,0.17,2022,0.262,0.4853,0.3869,0.3792,0.3727,0.481,0.3811,0.0087,0.0139,0.1717,Declining
590,Victoria University of Wellington,49.1,25.5,32.1,51.9,52.5,88.8,17933,0.19,0.22,2022,0.2638,0.4853,0.1891,0.3165,0.5141,0.525,0.8794,0.0098,0.0208,0.2222,Declining
611,Bilkent University,49.1,22.6,20.7,45.2,48.1,63.1,9961,0.14,0.09,2022,0.2732,0.4853,0.1574,0.2012,0.4465,0.481,0.6028,0.0055,0.015,0.0909,Declining
618,Carleton University,49.1,22.1,29.8,52.3,40.3,71.6,28693,0.3,0.21,2022,0.2763,0.4853,0.1519,0.2932,0.5182,0.403,0.6943,0.0157,0.0335,0.2121,Declining
646,University of Graz,49.1,22.3,20.0,53.6,36.8,79.2,19211,0.21,0.16,2022,0.2888,0.4853,0.1541,0.1941,0.5313,0.368,0.7761,0.0105,0.0231,0.1616,Declining
655,University of Hertfordshire,49.1,18.8,12.9,51.1,35.3,84.3,17770,0.15,0.31,2022,0.2929,0.4853,0.1158,0.1223,0.5061,0.353,0.831,0.0097,0.0162,0.3131,Declining
656,University of Houston,49.1,33.1,25.8,50.0,36.6,43.5,47002,0.27,0.08,2022,0.2933,0.4853,0.2721,0.2528,0.4949,0.366,0.3918,0.0258,0.0301,0.0808,Declining
667,Istanbul Technical University,49.1,28.3,34.8,27.6,100.0,36.9,25640,0.21,0.12,2022,0.2983,0.4853,0.2197,0.3438,0.2687,1.0,0.3208,0.0141,0.0231,0.1212,Declining
672,Johannes Kepler University of Linz,49.1,27.2,20.3,42.8,55.6,71.5,6644,0.1,0.13,2022,0.3005,0.4853,0.2077,0.1972,0.4222,0.556,0.6932,0.0036,0.0104,0.1313,Declining
678,Keio University,49.1,32.9,25.0,41.6,45.0,34.7,34319,0.1,0.09,2022,0.3032,0.4853,0.2699,0.2447,0.4101,0.45,0.2971,0.0188,0.0104,0.0909,Declining
686,Lehigh University,49.1,28.8,21.3,53.4,38.0,65.0,6400,0.11,0.19,2022,0.3068,0.4853,0.2251,0.2073,0.5293,0.38,0.6233,0.0035,0.0116,0.1919,Declining
699,University of Maryland-Baltimore County,49.1,23.5,23.8,61.2,35.7,38.3,11663,0.17,0.09,2022,0.3126,0.4853,0.1672,0.2326,0.6081,0.357,0.3358,0.0064,0.0185,0.0909,Declining
701,Massey University,49.1,23.3,23.9,39.9,41.8,93.1,18701,0.17,0.32,2022,0.3135,0.4853,0.165,0.2336,0.3929,0.418,0.9257,0.0102,0.0185,0.3232,Declining
703,Middle East Technical University,49.1,32.9,32.5,32.9,99.8,41.1,18346,0.24,0.09,2022,0.3144,0.4853,0.2699,0.3205,0.3222,0.998,0.366,0.0101,0.0266,0.0909,Declining
712,National Taiwan University of Science and Technology (Taiwan Tech),49.1,28.6,38.4,36.9,64.8,50.3,8815,0.18,0.19,2022,0.3184,0.4853,0.223,0.3802,0.3626,0.648,0.465,0.0048,0.0197,0.1919,Declining
726,Panjab University,49.1,32.9,14.8,52.6,35.4,16.5,16047,0.15,0.01,2022,0.3247,0.4853,0.2699,0.1416,0.5212,0.354,0.1012,0.0088,0.0162,0.0101,Declining
741,Renmin University of China,49.1,34.5,21.9,50.5,40.6,40.3,27810,0.14,0.06,2022,0.3314,0.4853,0.2874,0.2133,0.5,0.406,0.3574,0.0152,0.015,0.0606,Declining
748,San Diego State University,49.1,24.4,11.2,69.5,35.4,34.6,31221,0.28,0.08,2022,0.3345,0.4853,0.177,0.1052,0.6919,0.354,0.296,0.0171,0.0312,0.0808,Declining
768,Tokyo Metropolitan University,49.1,24.4,14.5,59.4,39.3,27.8,8911,0.11,0.05,2022,0.3435,0.4853,0.177,0.1385,0.5899,0.393,0.2228,0.0049,0.0116,0.0505,Declining
776,University of Warsaw,49.1,29.5,27.3,44.1,35.9,44.1,37541,0.12,0.1,2022,0.3471,0.4853,0.2328,0.2679,0.4354,0.359,0.3983,0.0206,0.0127,0.101,Declining
796,University of the Andes-Colombia,49.1,21.6,17.1,39.2,39.3,55.5,15280,0.13,0.02,2022,0.356,0.4853,0.1464,0.1648,0.3859,0.393,0.521,0.0084,0.0139,0.0202,Declining
800,University of Aveiro,49.1,23.3,23.8,42.4,37.5,50.0,12068,0.15,0.1,2022,0.3578,0.4853,0.165,0.2326,0.4182,0.375,0.4618,0.0066,0.0162,0.101,Declining
811,Boazi�i University,49.1,24.3,24.2,34.7,60.8,39.1,13108,0.24,0.03,2022,0.3627,0.4853,0.176,0.2366,0.3404,0.608,0.3445,0.0072,0.0266,0.0303,Declining
830,Creighton University,49.1,40.5,13.6,34.1,36.1,25.5,8749,0.14,0.04,2022,0.3712,0.4853,0.353,0.1294,0.3343,0.361,0.1981,0.0048,0.015,0.0404,Declining
845,Florida Institute of Technology,49.1,28.1,16.6,32.9,39.4,54.9,5400,0.16,0.3,2022,0.378,0.4853,0.2175,0.1598,0.3222,0.394,0.5145,0.003,0.0173,0.303,Declining
873,Kansas State University,49.1,26.6,21.1,43.4,41.4,47.3,20529,0.13,0.08,2022,0.3905,0.4853,0.2011,0.2053,0.4283,0.414,0.4327,0.0112,0.0139,0.0808,Declining
